169529028.383219, 72
169529912.503561, 72
169530528.750807, 72
169531095.339254, 72
169531563.963861, 72
169532505.321394, 72
169532730.852231, 72
169533071.357808, 72
169533344.782236, 72
169533541.069504, 72
169533741.594993, 72
169533978.097458, 72
169534179.566655, 72
169534388.506987, 72
169534601.348817, 72
169535013.516746, 72
169535252.579499, 72
169535463.107801, 72
169535638.650922, 72
169536147.006014, 72
169536392.551929, 72
169536658.210944, 72
169536904.728074, 72
169540928.267272, 72
169541110.892849, 72
169541297.846783, 72
169541469.889698, 72
169541898.038303, 72
169542084.14756, 72
169542274.467286, 72
169542778.936127, 72
169543101.958292, 72
169543446.013487, 72
169543814.346277, 72
169544603.809921, 72
169544974.322426, 72
169545185.768137, 72
169545380.243901, 72
283909311.066968, 17
