205035031.676133, 13
205035160.085896, 13
205035485.071849, 65
205035507.764163, 186
205035522.840507, 76
205035554.993, 68
205035562.244006, 83
205035604.36428, 75
205035684.874374, 74
205035732.026074, 65
205035785.625807, 76
205035792.781026, 186
205035850.014493, 83
205035857.434564, 68
205035889.72788, 70
205035896.410455, 74
205035967.516145, 76
205036006.342975, 65
205036012.784451, 186
205036106.924996, 70
205038157.913575, 65
205038238.150837, 68
205038246.065796, 83
205038299.076356, 186
205038309.581825, 76
205038328.57008, 70
205038354.893123, 75
205038414.447206, 74
205038440.321547, 65
205038484.540451, 68
205038516.879003, 186
205038589.448896, 70
205044532.019554, 13
205044838.152855, 65
205044868.413321, 76
205044902.868284, 83
205044924.329648, 186
205044985.579088, 68
205044996.893677, 75
205045017.397424, 70
205045028.268705, 74
205045103.789301, 65
205045349.028735, 82
205045470.265442, 89
205045562.055105, 65
205045660.656931, 78
205046192.084325, 82
205046281.521432, 89
205046400.40366, 65
205046484.036869, 78
205047071.707889, 75
205047520.224987, 69
205047611.010561, 86
205047728.671831, 73
205047807.337131, 78
205048813.223224, 89
205049052.66985, 85
205049377.399307, 87
205049431.681739, 65
205049520.860782, 84
205049691.678782, 69
205049760.681244, 82
205049968.181565, 67
205050032.001552, 79
205050078.473855, 77
205050232.490387, 80
205050292.17555, 85
205050391.697081, 84
205050557.93694, 69
205050616.019662, 82
205056490.117557, 65
205056518.793525, 71
205056537.899076, 83
205056659.735696, 186
205056723.092904, 72
205056831.954616, 65
205056839.776956, 71
