757280685.687977, 73
757280771.368629, 70
757280940.171126, 32
757280969.94702, 16
757281093.020786, 57
757281600.489432, 69
757281615.138452, 84
757281662.700381, 77
757281774.169841, 80
757281956.41525, 69
757282009.26262, 82
757282094.628589, 65
757282329.568179, 8
757282480.157396, 8
757282572.672377, 8
757282729.455591, 8
757282866.679484, 8
757283011.17992, 8
757283156.843645, 8
757283471.235107, 84
757283539.141908, 69
757283638.995558, 77
757283731.428181, 80
757283790.291491, 69
757283868.3452, 82
757283958.111137, 65
757284070.533718, 84
757284116.017614, 85
757284890.098032, 82
757284907.950855, 69
757285068.104496, 32
757285106.859011, 16
757285197.958695, 190
757285325.099539, 32
757285435.992417, 57
757285669.745018, 56
757285904.973863, 190
757286141.790542, 54
757286684.697478, 16
757286725.611499, 48
757286933.786035, 32
757286971.841467, 219
757287376.582829, 13
757287998.251374, 70
757288033.467277, 69
757288177.968854, 86
757288378.455245, 69
757288420.609408, 82
757288562.958569, 32
757288607.655083, 61
757288727.800077, 32
757288798.678957, 84
757288977.718481, 82
757289058.116919, 85
757289137.645173, 69
757289279.635188, 59
757289499.950613, 13
757290048.280548, 8
757290720.09052, 8
757291207.791763, 16
757291284.338049, 221
757291713.522877, 32
757291763.914741, 69
757291849.311337, 76
757291899.291002, 83
757291945.404127, 69
757292035.087322, 32
757292075.116622, 16
757292126.253677, 219
757292609.918197, 13
757293131.288969, 70
757293193.204803, 69
757293417.768339, 86
757293623.654605, 69
757293758.652984, 32
757293846.603596, 61
757294082.869964, 8
757294220.134443, 8
757294339.065104, 82
757294447.427952, 32
757294535.692122, 61
757294647.675615, 32
757294730.842246, 70
757294767.152509, 69
757294890.626994, 76
757295096.564298, 8
757295222.605591, 8
757295352.843481, 65
757295437.59224, 76
757295565.502014, 83
757295607.227604, 69
757295697.974346, 59
757295889.664374, 13
757296062.517337, 16
757296365.411611, 221
757315268.957478, 73
757315305.071418, 78
757315363.827647, 84
757315525.748911, 32
757315697.926527, 77
757315781.834398, 73
757315865.373888, 78
757316208.911537, 16
757316285.882301, 57
757317199.228219, 73
757317254.906414, 78
757317294.502814, 84
757317427.819392, 32
757317492.617546, 78
757317708.412395, 85
757317914.771639, 77
757317984.27412, 49
757318599.438434, 188
757318687.723693, 32
757318826.506371, 73
757318907.309519, 78
757319038.81262, 32
757319147.984178, 78
757319331.118032, 85
757319638.06396, 8
757319781.119882, 8
757319913.65862, 8
757319999.286518, 84
757320119.334198, 32
757320230.734369, 78
757320387.750776, 85
757320561.18825, 77
757320623.272926, 50
757320855.660033, 188
757321125.191598, 16
757321302.233711, 32
757321652.03649, 8
757321766.896565, 8
757321894.20318, 16
757321970.350713, 48
757322286.640339, 32
757322340.672666, 219
757322676.914965, 13
757324155.208279, 73
757324227.035143, 70
757324301.342887, 32
757324332.981194, 16
757324399.203947, 57
757324599.161749, 78
757324770.805324, 85
757324945.835901, 77
757325010.220518, 49
757325485.004463, 32
757325523.314373, 16
757325586.621681, 190
757325723.473675, 32
757325812.645944, 78
757325976.995616, 85
757326159.059758, 77
757326271.565542, 50
757326603.720004, 16
757326683.168302, 48
757326789.122503, 32
757326828.603281, 219
757327407.458213, 13
757327982.73624, 82
757328053.18362, 69
757328109.042783, 84
757328157.090694, 85
757328287.839423, 82
757328368.913068, 78
757328453.324991, 32
757328517.849608, 78
757329009.237983, 85
757329214.113916, 77
757329263.915052, 50
757329476.010813, 59
757329678.117142, 13
757329874.383433, 16
757330114.326516, 221
757330749.123203, 32
757330841.959676, 69
757330887.829484, 76
757330964.08956, 83
757331014.63858, 69
757331106.299643, 32
757331150.813221, 16
757331189.837284, 219
757331492.885591, 13
757331604.761987, 82
757331664.818515, 69
757331752.854255, 84
757331831.835526, 85
757331913.341999, 82
757332024.52221, 78
757332084.696847, 32
757332185.65127, 78
757332352.159324, 85
757332514.641276, 49
757332545.892216, 77
757333157.741825, 8
757333283.195676, 8
757333423.65769, 77
757333503.682049, 49
757333582.885448, 59
757333858.898434, 13
757334136.227952, 16
757334226.097551, 220
757334687.382542, 8
757334806.258656, 16
757334895.811671, 221
757335360.011611, 13
757335448.109855, 16
757335585.743761, 221
757382582.902327, 73
757382643.505251, 78
757382676.211999, 84
757383252.546308, 8
757383406.857329, 8
757383544.235316, 8
757383659.072378, 8
757383885.568435, 70
757383932.752146, 79
757384037.81435, 82
757384086.02719, 32
757384171.368295, 16
757384229.18328, 57
757384417.971413, 75
757384522.576302, 32
757384637.765829, 61
757384723.304286, 32
757385093.639905, 57
757385730.156533, 59
757385814.203317, 32
757385914.36704, 75
757386020.24649, 32
757386078.380905, 16
757386185.457593, 188
757386288.319226, 32
757386480.492847, 57
757386766.506315, 55
757388079.991704, 59
757388155.983604, 32
757388503.779463, 75
757388568.248659, 16
757388688.575091, 61
757388832.858159, 61
757389026.307123, 48
757389369.542309, 32
757389446.210048, 219
757389753.656094, 13
757391041.114423, 67
757391146.030034, 79
757391207.052632, 85
757391281.471973, 84
757391353.899381, 32
757391504.251348, 16
757391557.822913, 188
757391697.838562, 188
757391762.105033, 32
757391987.280502, 222
757392417.368301, 56
757392515.705134, 16
757392616.38201, 222
757393396.342564, 8
757393517.671772, 8
757393590.814516, 16
757393708.106729, 56
757394147.682306, 222
757394621.67766, 59
757394845.660601, 13
757395195.598428, 16
757395265.950198, 221
757416072.014405, 86
757416108.712374, 79
757416153.845062, 73
757416246.485283, 68
757416308.957225, 32
757416474.185782, 83
757416652.029796, 87
757416749.690016, 80
757417176.227905, 8
757417226.129634, 65
757417353.281825, 80
757418111.044265, 73
757418187.59127, 78
757418294.303582, 84
757418370.703571, 83
757418616.079938, 16
757418707.832508, 57
757419860.38492, 73
757419997.879253, 78
757420183.206486, 84
757421684.06587, 16
757421762.061177, 55
757422006.898365, 65
757422200.212475, 188
757422268.117988, 32
757422510.26053, 73
757422560.960098, 78
757422646.867395, 84
757423116.747055, 16
757423167.19812, 55
757423669.423731, 66
757424122.916505, 16
757424258.477992, 32
757424293.534574, 48
757424615.206054, 8
757424707.946115, 16
757424787.58148, 8
757425260.09787, 48
757425489.822636, 32
757425549.707767, 219
757426104.138965, 13
757430362.932019, 73
757430407.474085, 78
757430455.099838, 84
757430570.10746, 32
757430656.774692, 84
757430724.782621, 69
757430790.058257, 77
757430844.091225, 80
757430912.830019, 32
757431049.407317, 61
757431144.536108, 32
757431342.515594, 65
757431406.600387, 59
757431864.00835, 13
757435637.305579, 65
757435782.323962, 32
757435955.252391, 61
757436208.686878, 32
757436407.091181, 66
757436491.337265, 59
757436698.169425, 13
757436957.130899, 66
757437088.659827, 32
757437173.295902, 61
757437305.193069, 32
757437408.332716, 84
757437458.1527, 69
757437512.37585, 77
757437581.256884, 80
757437886.205236, 59
757438091.394516, 13
757438210.972984, 16
757438272.832044, 221
757485036.558551, 73
757485069.304003, 78
757485126.293543, 84
757485288.394013, 32
757485374.137323, 76
757485409.360947, 69
757485480.574652, 70
757485669.414067, 84
757485765.445511, 32
757485825.280651, 61
757485951.814204, 32
757485957.205793, 48
757486473.309864, 59
757486683.486575, 13
757486952.511255, 73
757487013.570074, 78
757487097.905044, 84
757487229.328967, 32
757487329.509503, 82
757487381.513224, 73
757487497.826337, 71
757487528.846823, 72
757487636.105588, 84
757487672.543836, 32
757487743.193472, 61
757487880.874341, 32
757488006.070469, 78
757488156.703697, 85
757488336.200489, 77
757488412.36591, 83
757489849.576581, 190
757490023.020855, 83
757490132.14011, 73
757490227.34546, 90
757490275.452282, 69
757490445.129408, 16
757490532.322824, 57
757490606.317349, 48
757490670.334745, 32
757490798.005969, 48
757491222.046997, 8
757491468.093174, 173
757491566.228653, 32
757491642.050784, 49
757491797.395025, 59
757493129.739709, 13
757493472.529339, 87
757493500.504844, 72
757493557.0486, 73
757493607.907913, 76
757493647.070308, 69
757493752.338023, 32
757493757.591913, 16
757493842.66159, 57
757494024.887188, 76
757494068.485703, 69
757494132.808263, 70
757494275.119582, 84
757494323.411212, 32
757494452.836953, 16
757494502.806003, 188
757494587.26885, 32
757494666.93858, 82
757494726.336073, 73
757494804.918569, 71
757494855.982755, 72
757495054.595645, 16
757495391.403158, 84
757495438.759531, 16
757495510.557953, 48
757495579.035659, 32
757495679.226064, 219
757496025.696561, 13
757497756.165707, 73
