758754554.995358, 191
758754605.580011, 85
758754887.949534, 8
758755029.762465, 8
758755272.48087, 16
758755380.982226, 73
758755514.354098, 83
758755603.1485, 32
758761064.213969, 16
758761178.013682, 73
758761383.720148, 83
758761458.642615, 32
758761552.429755, 71
758761705.471377, 84
758761882.427097, 8
758762005.077747, 8
758762207.840043, 84
758762309.562924, 72
758762338.903714, 73
758762412.235109, 83
758762526.267719, 32
758762586.514595, 219
758763247.667294, 32
758763391.796242, 84
758763487.148408, 79
758763524.153661, 73
758763539.965597, 71
758763585.134568, 78
758763763.227935, 8
758763901.039057, 8
758764043.919509, 8
758764286.199189, 8
758764441.080986, 8
758764616.591839, 71
758764622.775572, 79
758764667.412098, 73
758764739.573493, 78
758764777.852747, 71
758764843.641435, 32
758764935.660606, 84
758764983.755803, 79
758765057.110012, 32
758765095.659815, 66
758765246.26128, 69
758765281.635838, 32
758765348.244827, 79
758765399.463173, 75
758765474.554024, 65
758765561.752313, 89
758765638.399648, 16
758765720.497037, 191
758772196.392898, 219
758772691.795416, 8
758773595.799064, 79
758773715.606186, 72
758773764.007612, 32
758773806.105034, 66
758773887.371037, 79
758773913.552041, 89
