517395966.754349, 73
517396058.364207, 70
517396138.202181, 32
517396226.148766, 16
517396253.554234, 57
517396406.334227, 67
517396484.733438, 79
517396538.025377, 78
517396626.674995, 68
517396694.878983, 73
517396847.620147, 84
517396871.77904, 73
517396915.553861, 79
517396954.39267, 78
517397054.968071, 16
517397116.230874, 48
517397266.77365, 32
517460163.71925, 73
517460233.175606, 70
517460325.388619, 32
517460433.175659, 67
517460463.099523, 16
517460705.531238, 57
517460938.027056, 8
517461050.680151, 8
517461201.460169, 57
517461317.266274, 67
517461417.131745, 79
517461453.643794, 78
517461525.76418, 68
517461614.687748, 73
517469954.787495, 186
517469987.990058, 76
517470006.873823, 65
517470039.864751, 83
517470088.829134, 75
517470108.675439, 70
517470121.264784, 74
517470268.481023, 68
517470276.581329, 186
517475093.994829, 65
517475104.666126, 186
517475124.442461, 70
517475149.237366, 76
517475191.720824, 68
