new stimulus
120649204.514711, 16
120649205.209591, 91
new stimulus
123447286.178235, 191
123447455.77521, 191
123447765.793841, 32
123447911.578564, 65
123447991.88902, 78
123448106.755207, 32
123448267.816727, 69
123448438.586955, 88
123448550.604156, 65
123448591.163006, 77
123448679.585539, 80
123448874.35651, 76
123448958.675965, 69
123449041.136162, 32
123449128.144038, 73
123449250.4954, 77
123449408.53908, 80
123449615.464124, 76
123449739.437134, 69
123449849.059621, 77
123449972.799069, 69
123450109.368685, 78
123450264.951699, 84
123450383.463971, 65
123450460.000148, 84
123450533.585597, 73
123450570.805851, 79
123450626.545122, 78
123450885.535615, 13
123452173.022235, 73
123452269.095683, 78
123452451.310586, 84
123452920.436581, 32
123453579.51649, 82
123453651.180883, 69
123453899.284258, 86
123454100.707308, 69
123454230.630656, 82
123454312.366245, 83
123454435.738221, 69
123454701.500242, 8
123455205.634995, 8
123455290.57134, 8
123455374.554723, 8
123455461.647486, 8
123455545.750319, 8
123455628.394014, 8
123455712.258907, 8
123455802.471673, 8
123455890.687454, 8
123455976.065223, 8
123456067.671004, 8
123456152.645578, 8
123456238.610858, 8
123456328.087616, 8
123456415.57341, 8
123456570.052667, 83
123457776.000919, 8
123460085.67997, 84
123460147.200222, 73
123460198.187861, 79
123460257.621444, 78
123465552.77319, 13
123465702.827791, 13
123465937.558121, 83
123466030.612238, 84
123466789.883428, 82
123466898.764863, 73
123466958.270163, 78
123467037.435243, 71
123467393.017082, 8
123467550.647917, 8
123467685.69654, 8
123467822.345669, 8
123467963.143073, 8
123468094.664366, 8
123468472.788804, 8
123468750.151787, 83
123468843.225565, 84
123469029.688814, 82
123469114.655857, 73
123469165.013162, 78
123469273.711715, 71
123469393.678287, 32
123469532.718833, 82
123469625.705271, 69
123469823.739291, 86
123470034.535242, 69
123470115.767512, 82
123470203.085135, 83
123470290.729136, 69
123470476.733171, 68
123470826.20055, 16
123470898.529923, 83
123471078.37001, 84
123471224.181423, 82
123471317.552802, 73
123471389.339123, 78
123471444.931276, 71
123472968.62182, 16
123473040.757259, 57
123473286.492506, 83
123473337.547525, 84
123473686.938367, 8
123474284.582824, 84
123474459.155816, 82
123474533.240342, 73
123474601.100654, 78
123474651.5653, 71
123474797.325255, 32
123474853.846846, 83
123475209.319958, 16
123475322.792211, 48
123476021.451231, 16
123476149.886943, 32
123476266.726612, 219
123476635.91277, 13
123478567.418513, 191
123478734.608329, 191
123479534.822346, 32
123479952.309297, 73
123480056.066341, 77
123480240.059882, 80
123480468.307684, 76
123480579.29315, 69
123480648.46964, 77
123480752.386511, 69
123480848.488098, 78
123480987.137631, 84
123481115.108185, 32
123481583.653546, 8
123482090.691915, 8
123482175.161108, 8
123482260.973078, 8
123482345.442425, 8
123482426.611082, 8
123482515.391191, 8
123482596.591541, 8
123482682.314098, 8
123482822.55449, 8
123483007.02972, 8
123483925.048159, 32
123484661.132828, 68
123484753.11016, 79
123484832.865724, 32
123484905.169151, 83
123484985.032559, 84
123485079.782824, 85
123485199.037305, 70
123485340.971882, 70
123485423.091935, 190
123485605.668443, 190
123485739.545071, 190
123485984.905876, 13
123486331.720152, 82
123486415.369654, 69
123486516.26506, 84
123486599.686889, 85
123486710.613717, 82
123486822.327566, 78
123486922.910368, 32
123489166.991044, 82
123489243.802823, 69
123489417.715089, 86
123489588.880448, 69
123489677.639035, 82
123489780.432902, 83
123489966.352951, 65
123490106.660972, 76
123491328.175166, 186
123492067.594474, 16
123492148.609728, 91
new stimulus
159631906.564295, 91
159631915.442637, 16
new stimulus
161127195.175772, 73
161127237.105916, 78
161127293.353791, 84
161127389.998738, 32
161127461.136827, 65
161127519.625119, 68
161127692.165998, 68
161127761.707691, 16
161127892.122033, 84
161128038.397357, 69
161128108.618772, 78
161128177.428203, 16
161128262.329986, 57
161128297.106125, 48
161128470.290233, 32
161128571.176507, 219
161128690.236356, 32
161129455.171035, 8
161129746.341579, 13
161130930.530756, 191
161131083.272333, 191
161131197.21199, 32
161131285.200944, 68
161131377.383524, 79
161131416.897042, 32
161131529.283006, 83
161131591.994059, 84
161131709.547558, 85
161131794.010067, 70
161131913.943185, 70
161131965.358665, 190
161132106.709667, 190
161132248.997058, 190
161133275.535845, 73
161133314.834584, 78
161133397.529669, 84
161133522.227598, 32
161133606.331124, 88
161135758.337232, 13
161136460.201948, 82
161136491.185147, 69
161136599.928993, 84
161136680.251531, 85
161136774.995398, 82
161136846.024334, 78
161136930.076562, 32
161139352.896365, 78
161139451.470184, 69
161139509.880771, 87
161139730.606981, 16
161139815.152685, 189
161139997.90558, 86
161140009.996589, 65
161140093.83044, 76
161140189.911748, 186
161142819.114218, 16
161142824.184666, 91
new stimulus
